7182688,"ID54839","Pineda","Alicia"," ",,"715-445-5085",2009,"C","F",1991-02-02-00.00.00," "," "," ","EN","5492 Apple St","PO Box 548","Junction City","WI","54459    ",
7182875,"ID55187","Porter","Tristan"," ",,"715-448-2865",2009,"C","M",1990-08-11-00.00.00," "," "," ","EN","5526 Main St","PO Box 551","Plover","WI","54481    ",
7183061,"ID55534","Powell","Trent","Roberto         ",,"715-445-3315",2009,"H","M",1991-01-01-00.00.00," "," "," ","EN","5561 Peach St","PO Box 555","Junction City","WI","54459    ",
7183247,"ID55880","Pride","Joshua","G",,"715-445-4309",2007,"C","M",1989-02-01-00.00.00," "," "," ","EN","5596 1st St",,"Junction City","WI","54459    ",
7183434,"ID56229","Renshaw","Justin"," ",,"715-448-3664",2008,"C","M",1989-12-09-00.00.00," "," "," ","EN","5631 Lincoln St","PO Box 562","Plover","WI","54481    ",
7183620,"ID56576","Cruz","Stephanie","M",,"715-445-4189",2008,"C","F",1990-05-09-00.00.00," "," "," ","EN","5665 8th St","PO Box 565","Nekoosa","WI","54457    ",
7183806,"ID56922","Rizzi","Jessica","Lyne            ",,"715-449-3415",2007,"C","F",1989-04-05-00.00.00,"Logan, Utah                     ","7 "," ","EN","5700 8th St"," P.O. Box 211                   ","Stevens Point","WI","54495    ",
7183992,"ID57269","Roberts","Austin"," ",,"715-445-2046",2007,"C","M",1989-05-09-00.00.00," "," "," ","EN","5735 8th St",,"Junction City","WI","54459    ",
7184179,"ID57617","Roy","Sara","D",,"715-445-5252",2009,"C","F",1990-09-06-00.00.00," "," "," ","EN","5769 Peach St","PO Box 576","Junction City","WI","54459    ",
7184365,"ID57964","Bliss","Margaret"," ",,"715-448-3394",2009,"C","F",1990-11-24-00.00.00," "," "," ","EN","5804 1st St","PO Box 579","Plover","WI","54481    ",
7184551,"ID58310","Sandoval","John","L",,"715-449-3301",2007,"C","M",1989-04-23-00.00.00," "," "," ","EN","5839 Apple St",,"Stevens Point","WI","54495    ",
7184738,"ID58659","Schutte","Vincent","C",,"715-445-4515",2009,"C","M",1991-07-28-00.00.00," "," "," ","EN","5874 Main St","PO Box 586","Nekoosa","WI","54457    ",
7184924,"ID59005","Sevey","Laura"," ",,"715-445-4515",2007,"C","F",1989-05-04-00.00.00," "," "," ","EN","5908 1st St",,"Nekoosa","WI","54457    ",
7185110,"ID59352","D addabbo","Jordan","L",,"715-449-8815",2008,"C","F",1990-07-29-00.00.00," "," "," ","EN","5943 1st St","PO Box 593","Stevens Point","WI","54495    ",
7185297,"ID59700","Smith","Chadwick","B",,"715-445-3785",2007,"C","M",1988-11-15-00.00.00," "," "," ","EN","5978 Peach St","PO Box 597","Junction City","WI","54459    ",
7185483,"ID60047","Sornberger","Sarah"," ",,"715-445-7115",2009,"C","F",1991-04-28-00.00.00," "," "," ","EN","6012 3rd St","PO Box 600","Junction City","WI","54459    ",
7185669,"ID60393","Squires","Daniel","D",,"715-448-2887",2009,"C","M",1991-03-17-00.00.00," "," "," ","EN","6047 1st St","PO Box 603","Plover","WI","54481    ",
7185856,"ID60742","Boscarino","John","C",,"715-445-4213",2009,"C","M",1991-01-09-00.00.00," "," "," ","EN","6082 Apple St","PO Box 607","Nekoosa","WI","54457    ",
7186042,"ID61088","Brueggert","William","D",,"715-445-4182",2008,"C","M",1990-08-13-00.00.00," "," "," ","EN","6117 1st St","PO Box 610","Nekoosa","WI","54457    ",
7186228,"ID61435","Driggs","Nicole"," ",,"715-445-4185",2007,"C","F",1988-09-29-00.00.00," "," "," ","EN","6151 Washington Ave","PO Box 614","Nekoosa","WI","54457    ",
7186415,"ID61783","Duarte","Perry","J",,"715-445-4142",2008,"C","M",1990-06-05-00.00.00," "," "," ","EN","6186 Peach St","PO Box 617","Nekoosa","WI","54457    ",
7186601,"ID62130","Dunnington","Phox Zee","I",,"715-445-3113",2008,"C","F",1989-11-30-00.00.00," "," "," ","EN","6221 Main St","PO Box 621","Junction City","WI","54459    ",
7186787,"ID62477","Avila","Danielle","A",,"715-445-5815",2008,"C","F",1989-10-09-00.00.00," "," "," ","EN","6255 1st St","PO Box 624","Junction City","WI","54459    ",
7186974,"ID62825","Edwards","Sarah"," ",,"715-445-3745",2007,"C","F",1989-06-12-00.00.00," "," "," ","EN","6290 Washington Ave","PO Box 628","Nekoosa","WI","54457    ",
7187160,"ID63172","Erickson","Cody"," ",,"715-445-4142",2007,"C","M",1988-09-24-00.00.00," "," "," ","EN","6325 1st St",,"Nekoosa","WI","54457    ",
7187346,"ID63518","Smith","Justin","A",,"715-445-3144",2008,"C","M",1989-10-16-00.00.00," "," "," ","EN","6360 1st St","PO Box 635","Junction City","WI","54459    ",
7187533,"ID63867","Acosta","Heather"," ",,"715-449-3689",2007,"C","F",1989-07-09-00.00.00," "," "," ","EN","6394 1st St","PO Box 638","Stevens Point","WI","54495    ",
7187719,"ID64213","Anderson","Victoria","A",,"715-445-7225",2008,"C","F",1989-12-21-00.00.00," "," "," ","EN","6429 Apple St","PO Box 642","Junction City","WI","54459    ",
7187905,"ID64560","Esparza","Angela"," ",,"715-449-8646",2007,"C","F",1989-03-08-00.00.00," "," "," ","EN","6464 1st St",,"Stevens Point","WI","54495    ",
7188092,"ID64908","Espinoza","Alondra"," ",,"715-445-5445",2009,"C","F",1990-12-21-00.00.00," "," "," ","EN","6499 1st St","PO Box 649","Junction City","WI","54459    ",
7188278,"ID65255","Evans","Amelia"," ",,"715-445-5635",2009,"C","F",1991-03-02-00.00.00," "," "," ","EN","6533 1st St","PO Box 652","Junction City","WI","54459    ",
7188464,"ID65601","Evans","Annalisa"," ",,"715-449-8646",2008,"C","F",1990-08-29-00.00.00," "," "," ","EN","6568 1st St","PO Box 656","Stevens Point","WI","54495    ",
7188651,"ID65950","Evic","Joshua"," ",,"715-445-2075",2009,"C","M",1991-07-06-00.00.00," "," "," ","EN","6603 8th St","PO Box 659","Junction City","WI","54459    ",
7188837,"ID66296","Cameron","Bethany"," ",,"715-449-8587",2008,"C","F",1989-09-08-00.00.00," "," "," ","EN","6637 8th St","PO Box 662","Stevens Point","WI","54495    ",
7189023,"ID66643","Farko","Abish","F",,"715-445-6875",2009,"C","F",1990-08-23-00.00.00," "," "," ","EN","6672 Washington Ave","PO Box 666","Junction City","WI","54459    ",
7189210,"ID66991","Farr","Melanie","D",,"715-445-4144",2008,"C","F",1989-12-28-00.00.00," "," "," ","EN","6707 6th St","Route                           ","Nekoosa","WI","54457    ",
7189396,"ID67338","Fernandez","Heidi"," ",,"715-445-2225",2009,"C","F",1990-09-15-00.00.00," "," "," ","EN","6742 Lincoln St","PO Box 673","Junction City","WI","54459    ",
7189582,"ID67684","Fitzwater","Jose","S",,"715-445-5335",2008,"C","M",1989-12-28-00.00.00," ","1 "," ","CF","6776 Apple St","PO Box 676","Junction City","WI","54459    ",
7190141,"ID68726","Foarde","Christopher","D",,"715-445-4174",2012,"C","M",1993-10-25-00.00.00," "," "," ","EN","6880 Lincoln St",,"Nekoosa","WI","54457    ",
7190328,"ID69074","Forrey","Benjamin","E",,"715-445-4174",2014,"C","M",1995-08-20-00.00.00," "," "," ","EN","6915 Farmers Drive",,"Nekoosa","WI","54457    ",
7190514,"ID69421","Forward","Brent","E",,"715-449-3379",2010,"C","M",1992-06-14-00.00.00," "," "," ","EN","6950 3rd St","PO Box 694","Stevens Point","WI","54495    ",
7190700,"ID69768","Gonzales","Amber","M",,"715-449-3379",2014,"C","F",1996-04-28-00.00.00," "," "," ","EN","6985 1st St","PO Box 697","Stevens Point","WI","54495    ",
7190887,"ID70116","Gooder","Michael","F",,"715-449-3379",2012,"C","M",1994-02-10-00.00.00," "," "," ","EN","7019 Apple St","PO Box 701","Stevens Point","WI","54495    ",
7191073,"ID70463","Gossett","Jennifer","T",,"715-445-6515",2012,"C","F",1994-01-06-00.00.00," "," "," ","EN","7054 Washington Ave","PO Box 704","Junction City","WI","54459    ",
7191259,"ID70809","Gradeless","Jake","Chase           ",,"715-445-3182",2011,"C","M",1993-04-02-00.00.00," "," "," ","EN","7089 1st St","PO Box 708","Junction City","WI","54459    ",
7191446,"ID71158","Granillo","Patrick","C",,"715-445-3035",2016,"C","M",1997-07-20-00.00.00," "," "," ","EN","7124 Lincoln St","PO Box 711","Junction City","WI","54459    ",
7191632,"ID71504","Carrasco","Mark","I",,"715-445-6515",2010,"C","M",1991-09-26-00.00.00," "," "," ","EN","7158 Farmers Drive","PO Box 715","Junction City","WI","54459    ",
7191818,"ID71851","Granillo","Alex","J",,"715-445-3182",2014,"C","M",1996-06-23-00.00.00," "," "," ","EN","7193 1st St","PO Box 718","Junction City","WI","54459    ",
7192005,"ID72199","Grenvik","Salvador","T",,"715-445-6505",2015,"C","M",1997-05-02-00.00.00," "," "," ","EN","7228 1st St","PO Box 722","Junction City","WI","54459    ",
7192191,"ID72546","Griffin","Jesse","Kade",,"715-445-4167",2010,"C","M",1991-12-26-00.00.00," "," "," ","EN","7262 Lincoln St",,"Nekoosa","WI","54457    ",
7192377,"ID72892","Gruver","Carissa","A",,"715-445-4171",2015,"C","F",1996-09-26-00.00.00," "," "," ","EN","7297 1st St","PO Box 728","Nekoosa","WI","54457    ",
7192564,"ID73241","Gullikson","Christopher","M",,"715-445-4153",2010,"C","M",1992-04-19-00.00.00," "," "," ","EN","7332 6th St","PO Box 732","Nekoosa","WI","54457    ",
7192750,"ID73587","Hall","Donald","K",,"715-445-4126",2014,"C","M",1996-04-29-00.00.00," "," "," ","EN","7366 Apple St","PO Box 735","Nekoosa","WI","54457    ",
7192936,"ID73934","Hall","Lori"," ",,"715-445-4171",2011,"C","F",1993-06-09-00.00.00," "," "," ","EN","7401 Lincoln St","PO Box 739","Nekoosa","WI","54457    ",
7193123,"ID74282","Hall Jr","Cindy","A",,"715-445-4126",2012,"C","F",1993-10-07-00.00.00," "," "," ","EN","7436 Washington Ave","PO Box 742","Nekoosa","WI","54457    ",
7193309,"ID74629","Hallett","Nicole","M",,"715-445-5133",2012,"H","F",1994-05-25-00.00.00," "," "," ","EN","7471 1st St",,"Junction City","WI","54459    ",
7193495,"ID74976","Hardt","Ryan","L",,"715-445-7444",2011,"C","M",1992-01-03-00.00.00," "," "," ","EN","7505 1st St","PO Box 749","Junction City","WI","54459    ",
7193682,"ID75324","Hardt","Tiffani","R",,"715-445-5193",2010,"C","F",1992-01-27-00.00.00," "," "," ","EN","7540 8th St","PO Box 753","Junction City","WI","54459    ",
7193868,"ID75671","Hardt","Jason","Heath",,"715-445-5193",2011,"C","M",1992-12-08-00.00.00," "," "," ","EN","7575 8th St","PO Box 756","Junction City","WI","54459    ",
7194054,"ID76017","Hardt","Lauren","A",,"715-445-2038",2015,"C","F",1997-02-03-00.00.00," "," "," ","EN","7609 8th St","PO Box 760","Junction City","WI","54459    ",
7194241,"ID76366","Hart","Robert","J",,"715-445-5188",2011,"C","M",1993-02-03-00.00.00," "," "," ","EN","7644 Main St","PO Box 763","Junction City","WI","54459    ",
7194427,"ID76712","Chambers","Bill","J",,"715-445-5188",2014,"C","M",1996-02-25-00.00.00," "," "," ","EN","7679 1st St","PO Box 767","Junction City","WI","54459    ",
7194613,"ID77059","Hatch","Chase","Clint           ",,"715-445-4101",2012,"C","M",1993-06-28-00.00.00," "," "," ","EN","7714 Apple St","PO Box 770","Nekoosa","WI","54457    ",
7194800,"ID77407","Hatton","Douglas","Q",,"715-445-4588",2013,"C","M",1995-04-21-00.00.00," "," "," ","EN","7748 Blueberry Lane","PO Box 774","Junction City","WI","54459    ",
7194986,"ID77754","Hein","Michael","T",,"715-445-4108",2013,"C","M",1995-05-04-00.00.00," ","1 "," ","EN","7783 Lincoln St","PO Box 777","Nekoosa","WI","54457    ",
7195172,"ID78100","Armstrong","Alexander","W",,"715-445-5035",2011,"C","M",1992-03-21-00.00.00," "," "," ","EN","7818 Washington Ave"," P O Box 35                     ","Junction City","WI","54459    ",
7195359,"ID78449","Heinking","Carin"," ",,"715-445-3164",2010,"C","F",1991-12-01-00.00.00," "," "," ","EN","7853 Main St",,"Junction City","WI","54459    ",
7195545,"ID78795","Henne","Jenie","J",,"715-445-3235",2010,"C","F",1992-05-07-00.00.00," "," "," ","EN","7887 3rd St","PO Box 787","Junction City","WI","54459    ",
7195731,"ID79142","Hernandez","Erin","L",,"715-445-6785",2010,"C","F",1992-05-08-00.00.00," "," "," ","EN","7922 1st St","PO Box 791","Junction City","WI","54459    ",
7195918,"ID79490","Hernandez","David","Cooper          ",,"715-445-3143",2012,"C","M",1993-05-14-00.00.00," "," "," ","EN","7957 Apple St","PO Box 794","Junction City","WI","54459    ",
7196104,"ID79837","Higgins","Brian","D",,"715-445-4117",2013,"C","M",1994-07-15-00.00.00," "," "," ","EN","7991 Main St","PO Box 798","Nekoosa","WI","54457    ",
7196290,"ID80183","Houy","Robert","C",,"715-445-7165",2014,"C","M",1996-04-14-00.00.00," "," "," ","EN","8026 6th St","PO Box 801","Junction City","WI","54459    ",
7196477,"ID80532","Hoy","Felicia","M               ",,"715-445-2040",2011,"C","F",1993-04-09-00.00.00," "," "," ","EN","8061 3rd St","PO Box 805","Junction City","WI","54459    ",
7196663,"ID80878","Hughes","Tamara"," ",,"715-445-5105",2011,"C","F",1992-11-13-00.00.00," "," "," ","EN","8096 1st St","PO Box 808","Junction City","WI","54459    ",
7196849,"ID81225","Johnson","Todd","F",,"715-445-5135",2012,"C","M",1993-09-08-00.00.00," "," "," ","EN","8130 Farmers Drive",,"Junction City","WI","54459    ",
7197036,"ID81573","Colletti","Christina","D",,"715-445-4535",2011,"C","F",1993-06-14-00.00.00," "," "," ","EN","8165 Lincoln St"," P O Box 113                    ","Nekoosa","WI","54457    ",
7197222,"ID81920","Kaercher","Robert","T",,"715-445-2206",2011,"C","M",1993-04-30-00.00.00," "," "," ","EN","8200 Main St",,"Junction City","WI","54459    ",
7197408,"ID82267","Kinchen","Bradley","J",,"715-445-2206",2014,"C","M",1996-03-06-00.00.00," "," "," ","EN","8234 1st St",,"Junction City","WI","54459    ",
7197595,"ID82615","Connell","Robert","D",,"715-445-2206",2010,"C","M",1991-06-19-00.00.00," "," "," ","EN","8269 1st St",,"Junction City","WI","54459    ",
7197781,"ID82962","Kinney","Kenneth","D",,"715-445-4130",2013,"C","M",1994-09-26-00.00.00," "," "," ","EN","8304 Apple St","PO Box 829","Junction City","WI","54459    ",
7197967,"ID83308","Kovach","Dallas","S",,"715-445-4130",2015,"C","M",1996-11-08-00.00.00," "," "," ","EN","8339 1st St","PO Box 833","Junction City","WI","54459    ",
7198154,"ID83657","Kunz","Matthew","J",,"715-445-4243",2011,"C","M",1993-07-27-00.00.00," "," "," ","EN","8373 1st St","PO Box 836","Nekoosa","WI","54457    ",
7198340,"ID84003","Landavazo","Renee","G",,"715-445-4214",2015,"C","F",1997-05-03-00.00.00," "," "," ","EN","8408 1st St","PO Box 840","Nekoosa","WI","54457    ",
7198526,"ID84350","Lane","Amanda","B",,"715-445-4172",2015,"C","F",1996-12-03-00.00.00," "," "," ","EN","8443 1st St",,"Nekoosa","WI","54457    ",
7198713,"ID84698","Langley","Briana","L",,"715-445-3188",2010,"C","F",1991-10-16-00.00.00," "," "," ","EN","8478 Blueberry Lane","PO Box 847","Junction City","WI","54459    ",
7198899,"ID85045","Beebe","Robyn","D",,"715-445-2245",2014,"C","F",1995-11-28-00.00.00," "," "," ","EN","8512 1st St","PO Box 850","Junction City","WI","54459    ",
7199085,"ID85391","Leonard-trimmer","Jamey"," ",,"715-445-5122",2015,"C","M",1997-04-17-00.00.00," "," "," ","EN","8547 Main St","PO Box 853","Junction City","WI","54459    ",
7199272,"ID85740","Cook","Marilyn","M",,"715-445-5122",2010,"C","F",1991-10-29-00.00.00," "," "," ","EN","8582 Washington Ave","PO Box 857","Junction City","WI","54459    ",
7199458,"ID86086","Linsenmann","Carl","S",,"715-445-5122",2013,"C","M",1995-04-25-00.00.00," "," "," ","EN","8616 1st St","PO Box 860","Junction City","WI","54459    ",
7199644,"ID86433","Beeler","Samantha","D",,"715-445-4158",2013,"C","F",1995-03-26-00.00.00," "," "," ","EN","8651 Apple St",,"Nekoosa","WI","54457    ",
7199831,"ID86781","Loeffler","Michelle","L",,"715-445-2250",2014,"C","F",1996-06-30-00.00.00," "," "," ","EN","8686 6th St",,"Junction City","WI","54459    ",
7200017,"ID87128","Magnusson","Michele","Shae            ",,"715-445-4553",2012,"C","F",1993-09-16-00.00.00," "," "," ","EN","8721 6th St","PO Box 871","Nekoosa","WI","54457    ",
7200203,"ID87475","Major","Cody"," ",,"715-445-3216",2011,"H","M",1992-10-02-00.00.00," "," "," ","EN","8755 Main St","PO Box 874","Junction City","WI","54459    ",
7200390,"ID87823","Coppinger","Shawna","D",,"715-445-7505",2014,"C","F",1996-04-18-00.00.00," "," "," ","EN","8790 1st St",,"Junction City","WI","54459    ",
7200576,"ID88170","Marlowe","Heather","N",,"715-445-7575",2011,"C","F",1992-12-13-00.00.00," "," "," ","EN","8825 3rd St","PO Box 881","Junction City","WI","54459    ",
7200762,"ID88516","Bell","Harlan","J",,"715-445-2223",2012,"C","M",1993-06-22-00.00.00," "," "," ","EN","8859 Farmers Drive",,"Nekoosa","WI","54457    ",
7200949,"ID88865","Martin","John","J",,"715-445-4567",2011,"C","M",1992-11-17-00.00.00," "," "," ","EN","8894 Apple St",,"Nekoosa","WI","54457    ",
7201135,"ID89211","McGlumphy","Samantha"," ",,"715-445-4567",2013,"C","F",1995-06-12-00.00.00," "," "," ","EN","8929 1st St",,"Nekoosa","WI","54457    ",
7201321,"ID89558","McKenzie","Lisa","D",,"715-445-2565",2015,"C","F",1996-11-12-00.00.00," "," "," ","EN","8964 Washington Ave","PO Box 895","Junction City","WI","54459    ",
7201507,"ID89904","Memenga","Adrian","J",,"715-445-4558",2014,"C","M",1996-02-02-00.00.00," "," "," ","EN","8998 1st St","PO Box 899","Nekoosa","WI","54457    ",
7201694,"ID90253","Memenga","Timothy","J",,"715-445-4120",2013,"C","M",1994-08-28-00.00.00," "," "," ","EN","9033 Blueberry Lane",,"Nekoosa","WI","54457    ",
7201880,"ID90599","Mendoza","Jesus","D",,"715-445-4143",2014,"C","M",1996-06-16-00.00.00," "," "," ","EN","9068 1st St","PO Box 906","Nekoosa","WI","54457    ",
7202066,"ID90946","Mendoza","Andrea"," ",,"715-445-4278",2014,"C","F",1995-11-25-00.00.00," "," "," ","EN","9102 Main St","PO Box 909","Nekoosa","WI","54457    ",
7202253,"ID91294","Middleton","Starr"," ",,"715-445-4278",2012,"C","F",1994-01-27-00.00.00," "," "," ","EN","9137 1st St","PO Box 912","Nekoosa","WI","54457    ",
7202439,"ID91641","Costantino","Nicholas","H",,"715-445-4278",2010,"C","M",1992-02-20-00.00.00," "," "," ","EN","9172 1st St","PO Box 916","Nekoosa","WI","54457    ",
7202625,"ID91987","Mitchell Jr","Zeta Mae","A",,"715-445-4134",2013,"C","F",1994-09-05-00.00.00," "," "," ","EN","9206 1st St","PO Box 919","Nekoosa","WI","54457    ",
7202812,"ID92336","Ascot","Keith","T",,"715-445-3210",2011,"C","M",1993-02-09-00.00.00," "," "," ","EN","9241 Apple St",,"Junction City","WI","54459    ",
7202998,"ID92682","Montez","Michelle","L",,"715-445-4310",2014,"C","F",1995-12-08-00.00.00," "," "," ","EN","9276 Lincoln St","PO Box 926","Nekoosa","WI","54457    ",
7203184,"ID93029","Morris","Benjamin","M",,"715-445-4310",2011,"C","M",1993-06-26-00.00.00," "," "," ","EN","9311 Peach St","PO Box 930","Nekoosa","WI","54457    ",
7203371,"ID93377","Berumen","Derek","J",,"715-445-4310",2010,"C","M",1991-12-21-00.00.00," "," "," ","EN","9345 Washington Ave","PO Box 933","Nekoosa","WI","54457    ",
7203557,"ID93724","Murrietta","Amber","L",,"715-445-3191",2014,"C","F",1995-10-11-00.00.00," "," "," ","EN","9380 6th St","PO Box 937","Junction City","WI","54459    ",
7203743,"ID94071","Nandin","Jennifer","A",,"715-445-3191",2012,"C","F",1994-02-28-00.00.00," "," "," ","EN","9415 Lincoln St","PO Box 940","Junction City","WI","54459    ",
7203930,"ID94419","Nichols","Cara"," ",,"715-445-4343",2015,"C","F",1997-01-26-00.00.00," "," "," ","EN","9450 1st St","PO Box 944","Nekoosa","WI","54457    ",
7204116,"ID94766","Normandin","Gabriel","Asher",,"715-445-4343",2013,"C","M",1995-05-07-00.00.00," "," "," ","EN","9484 1st St","PO Box 947","Nekoosa","WI","54457    ",
7204302,"ID95112","O neil","Scott","A",,"715-445-4343",2010,"C","M",1992-03-06-00.00.00," "," "," ","EN","9519 Apple St","PO Box 951","Nekoosa","WI","54457    ",
7204489,"ID95461","Obrien","Travis","R",,"715-445-4149",2014,"C","M",1996-02-11-00.00.00," "," "," ","EN","9554 8th St","PO Box 954","Nekoosa","WI","54457    ",
7204675,"ID95807","Oliver","Kelly","L",,"715-445-4149",2013,"C","F",1994-09-29-00.00.00," "," "," ","EN","9588 8th St","PO Box 958","Nekoosa","WI","54457    ",
7204861,"ID96154","Crary","Zachary","D",,"715-445-5225",2012,"C","M",1993-11-02-00.00.00," "," "," ","EN","9623 8th St","PO Box 961","Junction City","WI","54459    ",
7205048,"ID96502","Osborn","Shelley","J",,"715-445-7101",2012,"C","F",1994-03-20-00.00.00," "," "," ","EN","9658 Lincoln St","PO Box 965","Junction City","WI","54459    ",
7205234,"ID96849","Owen","Jack","V",,"715-445-3055",2011,"C","M",1992-09-18-00.00.00," "," "," ","EN","9693 1st St","PO Box 968","Junction City","WI","54459    ",
7205420,"ID97195","Owen","Michael","L",,"715-445-4334",2014,"C","M",1995-05-05-00.00.00," "," "," ","EN","9727 Peach St",,"Nekoosa","WI","54457    ",
7205607,"ID97544","Craven","Benjamin","M",,"715-445-4320",2014,"C","M",1996-05-27-00.00.00," "," "," ","EN","9762 3rd St","PO Box 975","Nekoosa","WI","54457    ",
7205793,"ID97890","Pena","Alejandro","S",,"715-445-5145",2010,"C","M",1991-11-12-00.00.00," "," "," ","EN","9797 Lincoln St","PO Box 978","Junction City","WI","54459    ",
7205979,"ID98237","Bibeault","Riley","N",,"715-445-5145",2013,"C","M",1994-08-01-00.00.00," "," "," ","EN","9831 Farmers Drive","PO Box 982","Junction City","WI","54459    ",
7206166,"ID98585","Peters","Phillip","P",,"715-445-5119",2012,"C","M",1993-09-23-00.00.00," "," "," ","EN","9866 Farmers Drive","PO Box 985","Junction City","WI","54459    ",
7206352,"ID98932","Pierwola","Sophia"," ",,"715-445-2580",2015,"C","F",1997-06-19-00.00.00," "," "," ","EN","9901 1st St","PO Box 989","Junction City","WI","54459    ",
7206538,"ID99279","Pierwola","Jessica","L",,"715-445-6285",2013,"C","F",1994-11-13-00.00.00," "," "," ","EN","9936 Peach St","PO Box 992","Junction City","WI","54459    ",
7206725,"ID99627","Pineda","Joy","E",,"715-445-2580",2012,"C","F",1994-08-26-00.00.00," "," "," ","EN","9970 Main St","PO Box 996","Junction City","WI","54459    ",
7206911,"ID99974","Plunkett","Sonny","E",,"715-445-2580",2011,"C","M",1993-03-10-00.00.00," "," "," ","EN","5 6th St","PO Box 999","Junction City","WI","54459    ",
7207097,"ID320","Black","Arron","R",,"715-445-2495",2013,"C","M",1994-09-06-00.00.00," "," "," ","EN","40 6th St","PO Box 3","Junction City","WI","54459    ",
7207284,"ID669","Potter","Kristen","J",,"715-445-3141",2014,"C","F",1996-06-02-00.00.00," "," "," ","EN","75 1st St",,"Junction City","WI","54459    ",
7207470,"ID1015","Crowder","David","S",,"715-445-3116",2012,"C","M",1994-07-03-00.00.00," "," "," ","EN","109 Apple St","PO Box 10","Junction City","WI","54459    ",
7207656,"ID1362","Renteria","Elizabeth","D",,"715-445-4181",2015,"C","F",1997-02-15-00.00.00," "," "," ","EN","144 Peach St","PO Box 13","Nekoosa","WI","54457    ",
7207843,"ID1710","Reyes","Brandy"," ",,"715-445-5252",2014,"C","F",1995-09-08-00.00.00," "," "," ","EN","179 Lincoln St","PO Box 17","Junction City","WI","54459    ",
7208029,"ID2057","Rivera","Christine","A",,"715-445-5252",2012,"C","F",1994-04-28-00.00.00," "," "," ","EN","213 1st St","PO Box 20","Junction City","WI","54459    ",
7208215,"ID2403","Cruz","Brian","M               ",,"715-445-5252",2010,"C","M",1992-06-26-00.00.00," "," "," ","EN","248 1st St","PO Box 24","Junction City","WI","54459    ",
7208402,"ID2752","Sandoval","Vanessa","H",,"715-445-4234",2013,"C","F",1994-12-01-00.00.00," "," "," ","EN","283 1st St","PO Box 27","Nekoosa","WI","54457    ",
7208588,"ID3098","Bliss","Robert","V",,"715-445-7171",2010,"C","M",1991-09-30-00.00.00," "," "," ","EN","318 Main St","PO Box 31","Junction City","WI","54459    ",
7208774,"ID3445","Schooley","Esther"," ",,"715-445-7444",2012,"C","F",1993-10-07-00.00.00," "," "," ","EN","352 Peach St","PO Box 34","Junction City","WI","54459    ",
7208961,"ID3793","Sevey","Jeremy","Don",,"715-445-7444",2014,"C","M",1996-03-18-00.00.00," "," "," ","EN","387 1st St","PO Box 37","Junction City","WI","54459    ",
7209147,"ID4140","Block","Justin"," ",,"715-445-3210",2010,"C","M",1992-01-11-00.00.00," "," "," ","EN","422 1st St",,"Junction City","WI","54459    ",
7209333,"ID4486","Shaffer","Amanda","L",,"715-445-3210",2012,"C","F",1993-03-02-00.00.00," "," "," ","EN","456 Apple St",,"Junction City","WI","54459    ",
7209520,"ID4835","Slichenmyer","Chrystal","L",,"715-445-5925",2010,"C","F",1991-12-18-00.00.00," "," "," ","EN","491 Washington Ave","PO Box 48","Junction City","WI","54459    ",
7209706,"ID5181","Smith","Thomas"," ",,"715-445-3177",2011,"C","M",1993-02-04-00.00.00," "," "," ","EN","526 Main St","PO Box 51","Junction City","WI","54459    ",
7209892,"ID5528","Snyder","Sean"," ",,"715-445-7115",2011,"C","M",1993-04-05-00.00.00," "," "," ","EN","561 Peach St","PO Box 55","Junction City","WI","54459    ",
7210079,"ID5876","Spier","Stephanie"," ",,"715-445-3177",2014,"C","F",1995-12-22-00.00.00," "," "," ","EN","595 Farmers Drive","PO Box 58","Junction City","WI","54459    ",
7210265,"ID6223","Squires","Alisa","A",,"715-445-4182",2012,"C","F",1993-10-19-00.00.00," "," "," ","EN","630 Washington Ave","PO Box 62","Nekoosa","WI","54457    ",
7210451,"ID6570","Staggs","Tracee","C",,"715-445-4321",2013,"C","F",1995-03-13-00.00.00," "," "," ","EN","665 Main St",,"Nekoosa","WI","54457    ",
7210638,"ID6918","Statdfield","Stevee","J",,"715-445-4182",2010,"C","F",1991-11-17-00.00.00," "," "," ","EN","700 Apple St","PO Box 69","Nekoosa","WI","54457    ",
7210824,"ID7265","Stickle","Chauncey","S",,"715-445-4321",2011,"C","M",1993-02-12-00.00.00," "," "," ","EN","734 1st St",,"Nekoosa","WI","54457    ",
7211010,"ID7611","Davis","Nicholas","L",,"715-445-4142",2013,"C","M",1995-02-16-00.00.00," "," "," ","EN","769 Peach St","PO Box 76","Nekoosa","WI","54457    ",
7211197,"ID7960","Stover","Hector","B",,"715-445-2205",2015,"C","M",1996-10-29-00.00.00," "," "," ","EN","804 1st St","PO Box 79","Junction City","WI","54459    ",
7211383,"ID8306","Boseck","Ricky","R",,"715-445-3113",2013,"C","M",1995-04-07-00.00.00," "," "," ","EN","838 Farmers Drive","PO Box 83","Junction City","WI","54459    ",
7211569,"ID8653","Tapley","Harry","R",,"715-445-3113",2011,"C","M",1992-06-26-00.00.00," "," "," ","EN","873 Main St",,"Junction City","WI","54459    ",
7211756,"ID9001","Davis","Andrew","J",,"715-445-4255",2014,"C","M",1995-08-09-00.00.00," "," "," ","EN","908 1st St",,"Nekoosa","WI","54457    ",
